YYDD,Photons,Type
1990345,5.79,4
1990346,5.73,4
1990347,5.65,4
1990348,5.55,4
1990349,5.46,4
1990350,5.39,4
1990351,5.36,4
1990352,5.33,4
1990353,5.32,4
1990354,5.29,4
1990355,5.25,4
1990356,5.2,4
1990357,5.16,4
1990358,5.14,4
1990359,5.17,4
1990360,5.24,4
1990361,5.33,4
1990362,5.41,4
1990363,5.51,4
1990364,5.61,4
1990365,5.69,4
1991001,5.74,4
1991002,5.75,4
1991003,5.73,4
1991004,5.69,4
1991005,5.64,4
1991006,5.59,4
1991007,5.53,4
1991008,5.48,4
1991009,5.43,4
1991010,5.39,4
1991011,5.37,4
1991012,5.38,4
1991013,5.4,4
1991014,5.41,4
1991015,5.38,4
1991016,5.35,4
1991017,5.32,4
1991018,5.32,4
1991019,5.33,4
1991020,5.33,4
1991021,5.32,4
1991022,5.39,4
1991023,5.5,4
1991024,5.65,4
1991025,5.83,4
1991026,5.94,4
1991027,5.98,4
1991028,5.9,4
1991029,5.82,4
1991030,5.74,4
1991031,5.93,4
1991032,6.1,4
1991033,6.24,4
1991034,6.09,4
1991035,5.98,4
1991036,5.9,4
1991037,5.86,4
1991038,5.81,4
1991039,5.77,4
1991040,5.72,4
1991041,5.68,4
1991042,5.63,4
1991043,5.61,4
1991044,5.59,4
1991045,5.59,4
1991046,5.56,4
1991047,5.52,4
1991048,5.47,4
1991049,5.49,4
1991050,5.58,4
1991051,5.73,4
1991052,5.89,4
1991053,6.08,4
1991054,6.27,4
1991055,6.42,4
1991056,6.52,4
1991057,6.52,4
1991058,6.44,4
1991059,6.33,4
1991060,6.25,4
1991061,6.22,4
1991062,6.19,4
1991063,6.17,4
1991064,6.14,4
1991065,6.11,4
1991066,6.08,4
1991067,6.06,4
1991068,6.03,4
1991069,6.0,4
1991070,5.97,4
1991071,5.94,4
1991072,5.92,4
1991073,5.89,4
1991074,5.86,4
1991075,5.83,4
1991076,5.8,4
1991077,5.77,4
1991078,5.74,4
1991079,5.72,4
1991080,5.69,4
1991081,5.66,4
1991082,5.63,4
1991083,5.6,4
1991084,5.57,4
1991085,5.55,4
1991086,5.52,4
1991087,5.49,4
1991088,5.46,4
1991089,5.43,4
1991090,5.4,4
1991091,5.38,4
1991092,5.39,4
1991093,5.45,4
1991094,5.56,4
1991095,5.7,4
1991096,5.82,4
1991097,5.94,4
1991098,6.01,4
1991099,6.05,4
1991100,6.07,4
1991101,6.11,4
1991102,6.16,4
1991103,6.2,4
1991104,6.25,4
1991105,6.31,4
1991106,6.4,4
1991107,6.47,4
1991108,6.48,4
1991109,6.42,4
1991110,6.32,4
1991111,6.18,4
1991112,6.0,4
1991113,5.77,4
1991114,5.54,4
1991115,5.37,4
1991116,5.25,4
1991117,5.18,4
1991118,5.16,4
1991119,5.22,4
1991120,5.32,4
1991121,5.42,4
1991122,5.52,4
1991123,5.6,4
1991124,5.68,4
1991125,5.72,4
1991126,5.74,4
1991127,5.73,4
1991128,5.73,4
1991129,5.74,4
1991130,5.79,4
1991131,5.83,4
1991132,5.88,4
1991133,5.91,4
1991134,5.94,4
1991135,5.94,4
1991136,5.93,4
1991137,5.85,4
1991138,5.78,4
1991139,5.65,4
1991140,5.55,4
1991141,5.44,4
1991142,5.4,4
1991143,5.39,4
1991144,5.42,4
1991145,5.46,4
1991146,5.49,4
1991147,5.53,4
1991148,5.56,4
1991149,5.6,4
1991150,5.63,4
1991151,5.67,4
1991152,5.7,4
1991153,5.74,4
1991154,5.78,4
1991155,5.81,4
1991156,5.85,4
1991157,5.88,4
1991158,5.92,4
1991159,5.96,4
1991160,5.99,4
1991161,6.03,4
1991162,6.06,4
1991163,6.07,4
1991164,6.01,4
1991165,5.9,4
1991166,5.76,4
1991167,5.63,4
1991168,5.52,4
1991169,5.46,4
1991170,5.43,4
1991171,5.43,4
1991172,5.44,4
1991173,5.47,4
1991174,5.52,4
1991175,5.58,4
1991176,5.64,4
1991177,5.7,4
1991178,5.77,4
1991179,5.83,4
1991180,5.88,4
1991181,5.91,4
1991182,5.94,4
1991183,6.0,4
1991184,6.07,4
1991185,6.15,4
1991186,6.21,4
1991187,6.24,4
1991188,6.25,4
1991189,6.26,4
1991190,6.24,4
1991191,6.18,4
1991192,6.09,4
1991193,5.97,4
1991194,5.86,4
1991195,5.74,4
1991196,5.62,4
1991197,5.52,4
1991198,5.46,4
1991199,5.41,4
1991200,5.4,4
1991201,5.43,4
1991202,5.52,4
1991203,5.65,4
1991204,5.8,4
1991205,5.94,4
1991206,6.03,4
1991207,6.09,4
1991208,6.09,4
1991209,6.09,4
1991210,6.08,4
1991211,6.11,4
1991212,6.12,4
1991213,6.1,4
1991214,6.04,4
1991215,5.99,4
1991216,5.94,4
1991217,5.92,4
1991218,5.89,4
1991219,5.86,4
1991220,5.8,4
1991221,5.73,4
1991222,5.62,4
1991223,5.51,4
1991224,5.42,4
1991225,5.39,4
1991226,5.42,4
1991227,5.52,4
1991228,5.67,4
1991229,5.87,4
1991230,6.09,4
1991231,6.29,4
1991232,6.43,4
1991233,6.49,4
1991234,6.48,4
1991235,6.43,4
1991236,6.38,4
1991237,6.33,4
1991238,6.28,4
1991239,6.23,4
1991240,6.18,4
1991241,6.13,4
1991242,6.08,4
1991243,6.03,4
1991244,5.98,4
1991245,5.93,4
1991246,5.88,4
1991247,5.8,4
1991248,5.69,4
1991249,5.58,4
1991250,5.48,4
1991251,5.43,4
1991252,5.41,4
1991253,5.44,4
1991254,5.49,4
1991255,5.59,4
1991256,5.72,4
1991257,5.87,4
1991258,5.98,4
1991259,6.05,4
1991260,6.06,4
1991261,6.04,4
1991262,5.99,4
1991263,5.93,4
1991264,5.87,4
1991265,5.84,4
1991266,5.82,4
1991267,5.81,4
1991268,5.8,4
1991269,5.81,4
1991270,5.81,4
1991271,5.82,4
1991272,5.82,4
1991273,5.81,4
1991274,5.81,4
1991275,5.79,4
1991276,5.75,4
1991277,5.67,4
1991278,5.59,4
1991279,5.52,4
1991280,5.49,4
1991281,5.45,4
1991282,5.48,4
1991283,5.54,4
1991284,5.65,4
1991285,5.73,4
1991286,5.8,4
1991287,5.85,4
1991288,5.87,4
1991289,5.87,4
1991290,5.83,4
1991291,5.77,4
1991292,5.68,4
1991293,5.58,4
1991294,5.47,4
1991295,5.39,4
1991296,5.39,4
1991297,5.48,4
1991298,5.62,4
1991299,5.75,4
1991300,5.85,4
1991301,5.93,4
1991302,5.99,4
1991303,6.05,4
1991304,6.01,4
1991305,5.94,4
1991306,5.81,4
1991307,5.69,4
1991308,5.57,4
1991309,5.49,4
1991310,5.46,4
1991311,5.51,4
1991312,5.58,4
1991313,5.67,4
1991314,5.74,4
1991315,5.77,4
1991316,5.78,4
1991317,5.75,4
1991318,5.7,4
1991319,5.61,4
1991320,5.51,4
1991321,5.44,4
1991322,5.37,4
1991323,5.34,4
1991324,5.33,4
1991325,5.36,4
1991326,5.4,4
1991327,5.41,4
1991328,5.43,4
1991329,5.42,4
1991330,5.42,4
1991331,5.4,4
1991332,5.4,4
1991333,5.39,4
1991334,5.37,4
1991335,5.34,4
1991336,5.32,4
1991337,5.32,4
1991338,5.36,4
1991339,5.43,4
1991340,5.52,4
1991341,5.62,4
1991342,5.86,4
1991343,6.07,1
1991344,6.24,1
1991345,6.19,1
1991346,6.09,1
1991347,5.98,1
1991348,5.85,1
1991349,5.73,1
1991350,5.62,1
1991351,5.54,1
1991352,5.5,1
1991353,5.47,1
1991354,5.51,1
1991355,5.54,1
1991356,5.59,1
1991357,5.65,1
1991358,5.72,1
1991359,5.76,1
1991360,5.75,1
1991361,5.72,1
1991362,5.68,1
1991363,5.71,1
1991364,5.76,1
1991365,5.8,1
1992001,5.9,1
1992002,6.03,1
1992003,6.25,1
1992004,6.39,1
1992005,6.49,1
1992006,6.57,1
1992007,6.65,1
1992008,6.67,1
1992009,6.56,1
1992010,6.29,1
1992011,6.06,1
1992012,5.89,1
1992013,5.82,1
1992014,5.7,1
1992015,5.59,1
1992016,5.51,1
1992017,5.49,1
1992018,5.53,1
1992019,5.6,1
1992020,5.69,1
1992021,5.75,1
1992022,5.77,1
1992023,5.75,1
1992024,5.74,1
1992025,5.77,1
1992026,5.81,1
1992027,5.87,1
1992028,5.99,1
1992029,6.17,1
1992030,6.33,1
1992031,6.47,1
1992032,6.58,1
1992033,6.65,1
1992034,6.61,1
1992035,6.47,1
1992036,6.27,1
1992037,6.07,1
1992038,5.92,1
1992039,5.91,1
1992040,5.95,1
1992041,5.98,1
1992042,5.92,1
1992043,5.89,1
1992044,5.85,1
1992045,5.89,1
1992046,5.89,1
1992047,5.93,1
1992048,5.9,1
1992049,5.84,1
1992050,5.78,1
1992051,5.79,1
1992052,5.89,1
1992053,6.02,1
1992054,6.14,1
1992055,6.29,1
1992056,6.43,1
1992057,6.53,1
1992058,6.57,1
1992059,6.55,1
1992060,6.47,1
1992061,6.33,1
1992062,6.08,1
1992063,5.8,1
1992064,5.59,1
1992065,5.48,1
1992066,5.44,1
1992067,5.48,1
1992068,5.58,1
1992069,5.67,1
1992070,5.72,1
1992071,5.74,1
1992072,5.76,1
1992073,5.79,1
1992074,5.82,1
1992075,5.78,1
1992076,5.74,1
1992077,5.68,1
1992078,5.73,1
1992079,5.77,1
1992080,5.83,1
1992081,5.87,1
1992082,5.92,1
1992083,5.95,1
1992084,5.97,1
1992085,5.94,1
1992086,5.87,1
1992087,5.76,1
1992088,5.66,1
1992089,5.55,1
1992090,5.44,1
1992091,5.33,1
1992092,5.27,1
1992093,5.24,1
1992094,5.15,1
1992095,5.07,1
1992096,5.0,1
1992097,5.03,1
1992098,5.1,1
1992099,5.22,1
1992100,5.32,1
1992101,5.4,1
1992102,5.46,1
1992103,5.5,1
1992104,5.51,1
1992105,5.51,1
1992106,5.53,1
1992107,5.58,1
1992108,5.63,1
1992109,5.69,1
1992110,5.78,1
1992111,5.9,1
1992112,5.96,1
1992113,5.97,1
1992114,5.89,1
1992115,5.76,1
1992116,5.6,1
1992117,5.42,1
1992118,5.26,1
1992119,5.16,1
1992120,5.05,1
1992121,4.98,1
1992122,4.9,1
1992123,4.87,1
1992124,4.87,1
1992125,4.89,1
1992126,4.91,1
1992127,4.95,1
1992128,5.0,1
1992129,5.04,1
1992130,5.04,1
1992131,5.06,1
1992132,5.11,1
1992133,5.18,1
1992134,5.19,1
1992135,5.2,1
1992136,5.2,1
1992137,5.23,1
1992138,5.28,1
1992139,5.34,1
1992140,5.37,1
1992141,5.39,1
1992142,5.38,1
1992143,5.36,1
1992144,5.31,1
1992145,5.2,1
1992146,5.09,1
1992147,4.95,1
1992148,4.83,1
1992149,4.74,1
1992150,4.67,1
1992151,4.65,1
1992152,4.64,1
1992153,4.62,1
1992154,4.57,1
1992155,4.53,4
1992156,4.53,4
1992157,4.57,4
1992158,4.62,4
1992159,4.67,4
1992160,4.71,4
1992161,4.73,4
1992162,4.77,4
1992163,4.83,4
1992164,4.87,4
1992165,4.93,4
1992166,4.95,4
1992167,4.98,4
1992168,4.98,4
1992169,4.97,4
1992170,4.95,4
1992171,4.93,4
1992172,4.89,4
1992173,4.83,4
1992174,4.76,4
1992175,4.68,4
1992176,4.6,4
1992177,4.54,4
1992178,4.49,4
1992179,4.45,4
1992180,4.42,4
1992181,4.41,4
1992182,4.45,4
1992183,4.5,4
1992184,4.56,4
1992185,4.65,4
1992186,4.72,4
1992187,4.77,4
1992188,4.77,4
1992189,4.8,4
1992190,4.85,4
1992191,4.9,4
1992192,4.89,4
1992193,4.76,4
1992194,4.58,1
1992195,4.48,1
1992196,4.5,1
1992197,4.6,1
1992198,4.71,1
1992199,4.81,1
1992200,4.91,1
1992201,4.95,1
1992202,4.93,1
1992203,4.82,1
1992204,4.71,1
1992205,4.59,1
1992206,4.53,1
1992207,4.51,1
1992208,4.53,1
1992209,4.56,1
1992210,4.57,1
1992211,4.59,1
1992212,4.62,1
1992213,4.65,1
1992214,4.72,1
1992215,4.81,1
1992216,4.9,1
1992217,4.96,1
1992218,5.01,1
1992219,5.06,1
1992220,5.12,1
1992221,5.19,1
1992222,5.25,1
1992223,5.28,1
1992224,5.23,1
1992225,5.17,1
1992226,5.08,1
1992227,5.0,1
1992228,4.92,1
1992229,4.86,1
1992230,4.81,1
1992231,4.73,1
1992232,4.66,1
1992233,4.6,1
1992234,4.57,1
1992235,4.51,1
1992236,4.47,1
1992237,4.44,1
1992238,4.43,1
1992239,4.44,1
1992240,4.47,1
1992241,4.5,1
1992242,4.55,1
1992243,4.57,1
1992244,4.6,1
1992245,4.62,1
1992246,4.62,1
1992247,4.64,1
1992248,4.66,1
1992249,4.74,1
1992250,4.79,1
1992251,4.83,1
1992252,4.82,1
1992253,4.83,1
1992254,4.83,1
1992255,4.82,1
1992256,4.83,1
1992257,4.83,1
1992258,4.85,1
1992259,4.76,1
1992260,4.7,1
1992261,4.59,1
1992262,4.61,1
1992263,4.62,1
1992264,4.66,1
1992265,4.66,1
1992266,4.67,1
1992267,4.67,1
1992268,4.69,1
1992269,4.71,1
1992270,4.74,1
1992271,4.73,1
1992272,4.73,1
1992273,4.74,1
1992274,4.77,1
1992275,4.75,1
1992276,4.73,1
1992277,4.73,1
1992278,4.78,1
1992279,4.82,1
1992280,4.86,1
1992281,4.89,1
1992282,4.86,1
1992283,4.79,1
1992284,4.69,1
1992285,4.58,1
1992286,4.47,1
1992287,4.38,1
1992288,4.35,1
1992289,4.34,1
1992290,4.34,1
1992291,4.35,1
1992292,4.41,1
1992293,4.47,1
1992294,4.52,1
1992295,4.56,1
1992296,4.59,1
1992297,4.62,1
1992298,4.62,1
1992299,4.63,1
1992300,4.67,1
1992301,4.73,1
1992302,4.77,1
1992303,4.79,1
1992304,4.79,1
1992305,4.78,1
1992306,4.76,1
1992307,4.74,1
1992308,4.73,1
1992309,4.68,1
1992310,4.63,1
1992311,4.59,1
1992312,4.54,1
1992313,4.49,1
1992314,4.47,1
1992315,4.48,1
1992316,4.52,1
1992317,4.53,1
1992318,4.56,1
1992319,4.57,1
1992320,4.64,1
1992321,4.7,1
1992322,4.79,1
1992323,4.87,1
1992324,4.93,1
1992325,4.97,1
1992326,4.98,1
1992327,5.0,1
1992328,5.03,1
1992329,5.08,1
1992330,5.12,1
1992331,5.1,1
1992332,5.04,1
1992333,4.92,1
1992334,4.83,1
1992335,4.76,1
1992336,4.7,1
1992337,4.64,1
1992338,4.57,1
1992339,4.48,1
1992340,4.41,1
1992341,4.39,1
1992342,4.44,1
1992343,4.52,1
1992344,4.6,1
1992345,4.69,1
1992346,4.79,1
1992347,4.88,1
1992348,4.95,1
1992349,4.99,1
1992350,5.02,1
1992351,5.02,1
1992352,5.0,1
1992353,4.95,1
1992354,4.93,1
1992355,4.94,1
1992356,4.98,1
1992357,5.02,1
1992358,5.06,1
1992359,5.07,1
1992360,5.03,1
1992361,4.91,1
1992362,4.76,1
1992363,4.66,1
1992364,4.58,1
1992365,4.49,1
1992366,4.4,1
1993001,4.38,1
1993002,4.4,1
1993003,4.46,1
1993004,4.52,1
1993005,4.59,1
1993006,4.66,1
1993007,4.73,1
1993008,4.76,1
1993009,4.79,1
1993010,4.81,1
1993011,4.83,1
1993012,4.81,1
1993013,4.75,1
1993014,4.69,1
1993015,4.69,1
1993016,4.71,1
1993017,4.72,1
1993018,4.68,1
1993019,4.65,1
1993020,4.64,1
1993021,4.64,1
1993022,4.64,1
1993023,4.61,1
1993024,4.56,1
1993025,4.47,1
1993026,4.39,1
1993027,4.33,1
1993028,4.33,1
1993029,4.35,1
1993030,4.38,1
1993031,4.41,1
1993032,4.43,1
1993033,4.49,1
1993034,4.57,1
1993035,4.67,1
1993036,4.74,1
1993037,4.78,1
1993038,4.78,1
1993039,4.78,1
1993040,4.79,1
1993041,4.8,1
1993042,4.76,1
1993043,4.7,1
1993044,4.64,1
1993045,4.62,1
1993046,4.64,1
1993047,4.66,1
1993048,4.7,1
1993049,4.71,1
1993050,4.72,1
1993051,4.72,1
1993052,4.68,1
1993053,4.63,1
1993054,4.58,1
1993055,4.56,1
1993056,4.56,1
1993057,4.53,1
1993058,4.5,1
1993059,4.51,1
1993060,4.54,1
1993061,4.6,1
1993062,4.7,1
1993063,4.79,1
1993064,4.87,1
1993065,4.9,1
1993066,4.87,1
1993067,4.77,1
1993068,4.68,1
1993069,4.67,1
1993070,4.66,1
1993071,4.63,1
1993072,4.57,1
1993073,4.53,1
1993074,4.53,1
1993075,4.57,1
1993076,4.63,1
1993077,4.71,1
1993078,4.76,1
1993079,4.76,1
1993080,4.69,1
1993081,4.63,1
1993082,4.59,1
1993083,4.57,1
1993084,4.56,1
1993085,4.55,1
1993086,4.5,1
1993087,4.49,1
1993088,4.51,1
1993089,4.58,1
1993090,4.63,1
1993091,4.68,1
1993092,4.7,1
1993093,4.68,1
1993094,4.64,1
1993095,4.61,1
1993096,4.58,1
1993097,4.55,1
1993098,4.49,1
1993099,4.43,1
1993100,4.34,1
1993101,4.25,1
1993102,4.2,1
1993103,4.18,1
1993104,4.18,1
1993105,4.18,1
1993106,4.21,1
1993107,4.25,1
1993108,4.3,1
1993109,4.34,1
1993110,4.39,1
1993111,4.44,1
1993112,4.48,1
1993113,4.56,1
1993114,4.61,1
1993115,4.67,1
1993116,4.68,1
1993117,4.7,1
1993118,4.69,1
1993119,4.69,1
1993120,4.64,1
1993121,4.58,1
1993122,4.53,1
1993123,4.52,1
1993124,4.5,1
1993125,4.45,1
1993126,4.41,1
1993127,4.35,1
1993128,4.3,1
1993129,4.27,1
1993130,4.3,1
1993131,4.34,1
1993132,4.38,1
1993133,4.37,1
1993134,4.33,1
1993135,4.3,1
1993136,4.29,1
1993137,4.3,1
1993138,4.29,1
1993139,4.28,1
1993140,4.27,1
1993141,4.27,1
1993142,4.28,1
1993143,4.28,1
1993144,4.32,1
1993145,4.38,1
1993146,4.46,1
1993147,4.51,1
1993148,4.53,1
1993149,4.54,1
1993150,4.56,1
1993151,4.61,1
1993152,4.65,1
1993153,4.67,1
1993154,4.62,1
1993155,4.53,1
1993156,4.46,1
1993157,4.42,1
1993158,4.39,1
1993159,4.34,1
1993160,4.27,1
1993161,4.18,1
1993162,4.13,1
1993163,4.09,1
1993164,4.09,1
1993165,4.1,1
1993166,4.1,1
1993167,4.09,1
1993168,4.09,1
1993169,4.14,1
1993170,4.19,1
1993171,4.26,1
1993172,4.3,1
1993173,4.36,1
1993174,4.42,1
1993175,4.49,1
1993176,4.57,1
1993177,4.63,1
1993178,4.71,1
1993179,4.76,1
1993180,4.71,1
1993181,4.64,1
1993182,4.5,1
1993183,4.43,1
1993184,4.33,1
1993185,4.27,1
1993186,4.19,1
1993187,4.14,1
1993188,4.09,1
1993189,4.07,1
1993190,4.05,1
1993191,4.05,1
1993192,4.06,1
1993193,4.09,1
1993194,4.1,1
1993195,4.1,1
1993196,4.1,1
1993197,4.13,1
1993198,4.15,1
1993199,4.19,1
1993200,4.22,1
1993201,4.28,1
1993202,4.33,1
1993203,4.39,1
1993204,4.44,1
1993205,4.49,1
1993206,4.52,1
1993207,4.53,1
1993208,4.5,1
1993209,4.46,1
1993210,4.41,1
1993211,4.36,1
1993212,4.3,1
1993213,4.25,1
1993214,4.21,1
1993215,4.17,1
1993216,4.14,1
1993217,4.14,1
1993218,4.14,1
1993219,4.15,1
1993220,4.15,1
1993221,4.16,1
1993222,4.19,1
1993223,4.2,1
1993224,4.2,1
1993225,4.19,1
1993226,4.18,1
1993227,4.19,1
1993228,4.2,1
1993229,4.23,1
1993230,4.27,1
1993231,4.28,1
1993232,4.31,1
1993233,4.32,1
1993234,4.31,1
1993235,4.3,1
1993236,4.27,1
1993237,4.24,1
1993238,4.2,1
1993239,4.17,1
1993240,4.15,1
1993241,4.13,1
1993242,4.12,1
1993243,4.09,1
1993244,4.04,1
1993245,4.0,1
1993246,3.96,1
1993247,3.94,1
1993248,3.92,1
1993249,3.93,1
1993250,3.95,1
1993251,3.97,1
1993252,3.97,1
1993253,3.95,1
1993254,3.94,1
1993255,3.94,1
1993256,3.97,1
1993257,4.03,1
1993258,4.1,1
1993259,4.15,1
1993260,4.17,1
1993261,4.17,1
1993262,4.16,1
1993263,4.14,1
1993264,4.13,1
1993265,4.11,1
1993266,4.09,1
1993267,4.07,1
1993268,4.03,1
1993269,4.0,1
1993270,3.98,1
1993271,3.99,1
1993272,3.99,1
1993273,3.98,1
1993274,3.96,1
1993275,3.92,1
1993276,3.89,1
1993277,3.92,1
1993278,3.96,1
1993279,4.0,1
1993280,3.99,1
1993281,3.98,1
1993282,3.99,1
1993283,4.02,1
1993284,4.07,1
1993285,4.11,1
1993286,4.14,1
1993287,4.17,1
1993288,4.18,1
1993289,4.18,1
1993290,4.15,1
1993291,4.13,1
1993292,4.12,1
1993293,4.09,1
1993294,4.08,1
1993295,4.05,1
1993296,4.03,1
1993297,3.95,1
1993298,3.9,1
1993299,3.88,1
1993300,3.93,1
1993301,3.92,1
1993302,3.92,1
1993303,3.94,1
1993304,3.97,1
1993305,3.98,1
1993306,3.97,1
1993307,3.98,1
1993308,3.99,1
1993309,4.0,1
1993310,4.03,1
1993311,4.07,1
1993312,4.12,1
1993313,4.12,1
1993314,4.11,1
1993315,4.11,1
1993316,4.11,1
1993317,4.12,1
1993318,4.13,1
1993319,4.13,1
1993320,4.08,1
1993321,4.01,1
1993322,3.97,1
1993323,3.96,1
1993324,3.97,1
1993325,3.98,1
1993326,4.0,1
1993327,4.02,1
1993328,4.03,1
1993329,4.04,1
1993330,4.05,1
1993331,4.07,1
1993332,4.09,1
1993333,4.13,1
1993334,4.18,1
1993335,4.22,1
1993336,4.24,1
1993337,4.25,1
1993338,4.25,1
1993339,4.24,1
1993340,4.23,1
1993341,4.22,1
1993342,4.22,1
1993343,4.21,1
1993344,4.18,1
1993345,4.14,1
1993346,4.06,1
1993347,4.02,1
1993348,3.96,1
1993349,3.94,1
1993350,3.93,1
1993351,3.96,1
1993352,3.99,1
1993353,4.0,1
1993354,4.03,1
1993355,4.05,1
1993356,4.1,1
1993357,4.16,1
1993358,4.24,1
1993359,4.28,1
1993360,4.3,1
1993361,4.29,1
1993362,4.31,1
1993363,4.32,1
1993364,4.33,1
1993365,4.32,1
1994001,4.34,1
1994002,4.33,1
1994003,4.34,1
1994004,4.36,1
1994005,4.36,1
1994006,4.34,1
1994007,4.27,1
1994008,4.19,1
1994009,4.09,1
1994010,3.98,1
1994011,3.92,1
1994012,3.86,1
1994013,3.84,1
1994014,3.8,1
1994015,3.79,1
1994016,3.8,1
1994017,3.85,1
1994018,3.93,1
1994019,4.0,1
1994020,4.08,1
1994021,4.12,1
1994022,4.17,1
1994023,4.2,1
1994024,4.28,1
1994025,4.35,1
1994026,4.39,1
1994027,4.37,1
1994028,4.3,1
1994029,4.26,1
1994030,4.23,1
1994031,4.23,1
1994032,4.22,1
1994033,4.21,1
1994034,4.17,1
1994035,4.11,1
1994036,4.06,1
1994037,4.03,1
1994038,3.99,1
1994039,3.94,1
1994040,3.88,1
1994041,3.82,1
1994042,3.8,1
1994043,3.84,1
1994044,3.93,1
1994045,4.01,1
1994046,4.08,1
1994047,4.14,1
1994048,4.17,1
1994049,4.19,1
1994050,4.23,1
1994051,4.28,1
1994052,4.32,1
1994053,4.35,1
1994054,4.35,1
1994055,4.34,1
1994056,4.3,1
1994057,4.27,1
1994058,4.26,1
1994059,4.25,1
1994060,4.23,1
1994061,4.19,1
1994062,4.15,1
1994063,4.09,1
1994064,4.02,1
1994065,3.95,1
1994066,3.89,1
1994067,3.85,1
1994068,3.84,1
1994069,3.85,1
1994070,3.89,1
1994071,3.93,1
1994072,3.97,1
1994073,3.99,1
1994074,4.0,1
1994075,4.02,1
1994076,4.06,1
1994077,4.11,1
1994078,4.16,1
1994079,4.18,1
1994080,4.2,1
1994081,4.2,1
1994082,4.19,1
1994083,4.19,1
1994084,4.19,1
1994085,4.2,1
1994086,4.19,1
1994087,4.18,1
1994088,4.14,1
1994089,4.1,1
1994090,4.03,1
1994091,3.95,1
1994092,3.88,1
1994093,3.81,1
1994094,3.74,1
1994095,3.68,1
1994096,3.64,1
1994097,3.64,1
1994098,3.67,1
1994099,3.71,1
1994100,3.73,1
1994101,3.74,1
1994102,3.75,1
1994103,3.78,1
1994104,3.82,1
1994105,3.89,1
1994106,3.93,1
1994107,4.0,1
1994108,4.04,1
1994109,4.08,1
1994110,4.11,1
1994111,4.13,1
1994112,4.15,1
1994113,4.14,1
1994114,4.12,1
1994115,4.07,1
1994116,4.0,1
1994117,3.92,1
1994118,3.86,1
1994119,3.82,1
1994120,3.78,1
1994121,3.73,1
1994122,3.71,1
1994123,3.7,1
1994124,3.7,1
1994125,3.71,1
1994126,3.73,1
1994127,3.76,1
1994128,3.77,1
1994129,3.8,1
1994130,3.83,1
1994131,3.86,1
1994132,3.9,1
1994133,3.96,1
1994134,4.02,1
1994135,4.07,1
1994136,4.1,1
1994137,4.13,1
1994138,4.14,1
1994139,4.14,1
1994140,4.12,1
1994141,4.08,1
1994142,4.01,1
1994143,3.93,1
1994144,3.84,1
1994145,3.8,1
1994146,3.74,1
1994147,3.69,1
1994148,3.61,1
1994149,3.57,1
1994150,3.57,1
1994151,3.58,1
1994152,3.59,1
1994153,3.6,1
1994154,3.62,1
1994155,3.63,1
1994156,3.65,1
1994157,3.69,1
1994158,3.74,1
1994159,3.83,1
1994160,3.9,1
1994161,3.97,1
1994162,3.99,1
1994163,4.01,1
1994164,4.02,1
1994165,4.05,1
1994166,4.06,1
1994167,4.05,1
1994168,4.0,1
1994169,3.93,1
1994170,3.86,1
1994171,3.8,1
1994172,3.76,1
1994173,3.75,1
1994174,3.71,1
1994175,3.68,1
1994176,3.64,1
1994177,3.61,1
1994178,3.61,1
1994179,3.64,1
1994180,3.7,1
1994181,3.75,1
1994182,3.79,1
1994183,3.83,1
1994184,3.9,1
1994185,3.97,1
1994186,4.01,1
1994187,4.04,1
1994188,4.06,1
1994189,4.06,1
1994190,4.04,1
1994191,4.03,1
1994192,4.01,1
1994193,3.99,1
1994194,3.95,1
1994195,3.9,1
1994196,3.85,1
1994197,3.8,1
1994198,3.78,1
1994199,3.76,1
1994200,3.76,1
1994201,3.74,1
1994202,3.72,1
1994203,3.7,1
1994204,3.69,1
1994205,3.69,1
1994206,3.7,1
1994207,3.7,1
1994208,3.7,1
1994209,3.72,1
1994210,3.77,1
1994211,3.82,1
1994212,3.86,1
1994213,3.89,1
1994214,3.9,1
1994215,3.91,1
1994216,3.88,1
1994217,3.86,1
1994218,3.85,1
1994219,3.85,1
1994220,3.85,1
1994221,3.83,1
1994222,3.8,1
1994223,3.78,1
1994224,3.76,1
1994225,3.76,1
1994226,3.75,1
1994227,3.74,1
1994228,3.72,1
1994229,3.7,1
1994230,3.68,1
1994231,3.66,1
1994232,3.65,1
1994233,3.64,1
1994234,3.65,1
1994235,3.67,1
1994236,3.69,1
1994237,3.71,1
1994238,3.72,1
1994239,3.73,1
1994240,3.74,1
1994241,3.75,1
1994242,3.77,1
1994243,3.78,1
1994244,3.8,1
1994245,3.83,1
1994246,3.87,1
1994247,3.91,1
1994248,3.92,1
1994249,3.91,1
1994250,3.89,1
1994251,3.86,1
1994252,3.83,1
1994253,3.8,1
1994254,3.77,1
1994255,3.75,1
1994256,3.71,1
1994257,3.69,1
1994258,3.67,1
1994259,3.65,1
1994260,3.63,1
1994261,3.62,1
1994262,3.63,1
1994263,3.64,1
1994264,3.66,1
1994265,3.67,1
1994266,3.69,1
1994267,3.72,1
1994268,3.75,1
1994269,3.75,1
1994270,3.75,1
1994271,3.74,1
1994272,3.75,1
1994273,3.75,1
1994274,3.75,1
1994275,3.75,1
1994276,3.74,1
1994277,3.74,1
1994278,3.74,1
1994279,3.74,1
1994280,3.73,1
1994281,3.74,1
