Ymd,mgii,uncertainty,source
1999-10-03,0.16062,4.14E-04,11
1999-10-04,0.16109,4.20E-04,11
1999-10-05,0.16166,4.28E-04,11
1999-10-06,0.1627,4.43E-04,11
1999-10-07,0.16338,4.53E-04,11
1999-10-08,0.16379,4.59E-04,11
1999-10-09,0.16381,4.59E-04,11
1999-10-10,0.16406,4.79E-04,9
1999-10-11,0.16437,4.83E-04,9
1999-10-12,0.16419,4.65E-04,11
1999-10-13,0.1646,4.71E-04,11
1999-10-14,0.16431,4.67E-04,11
1999-10-15,0.1641,4.63E-04,11
1999-10-16,0.16403,4.62E-04,11
1999-10-17,0.16365,4.57E-04,11
1999-10-18,0.1636,4.56E-04,11
1999-10-19,0.1631,4.48E-04,11
1999-10-20,0.16149,4.44E-04,9
1999-10-21,0.16221,4.53E-04,9
1999-10-22,0.16097,4.18E-04,11
1999-10-23,0.16034,4.10E-04,11
1999-10-24,0.16065,4.14E-04,11
1999-10-25,0.16127,4.22E-04,11
1999-10-26,0.16223,4.36E-04,11
1999-10-27,0.16262,4.41E-04,11
1999-10-28,0.16334,4.52E-04,11
1999-10-29,0.16384,4.59E-04,11
1999-10-30,0.1641,4.63E-04,11
1999-10-31,0.16417,4.64E-04,11
1999-11-01,0.16325,4.51E-04,11
1999-11-02,0.16221,4.36E-04,11
1999-11-03,0.16146,4.25E-04,11
1999-11-04,0.16116,4.21E-04,11
1999-11-05,0.1613,4.23E-04,11
1999-11-06,0.16188,4.49E-04,9
1999-11-07,0.16276,4.60E-04,9
1999-11-08,0.16396,4.84E-04,11
1999-11-09,0.16556,4.86E-04,11
1999-11-10,0.16645,5.00E-04,11
1999-11-11,0.16728,5.14E-04,11
1999-11-12,0.16779,5.22E-04,11
1999-11-13,0.16765,5.20E-04,11
1999-11-14,0.16707,5.10E-04,11
1999-11-15,0.16644,5.00E-04,11
1999-11-16,0.16608,4.94E-04,11
1999-11-17,0.16559,4.86E-04,11
1999-11-18,0.16352,4.83E-04,11
1999-11-19,0.16666,5.17E-04,9
1999-11-20,0.16659,5.16E-04,9
1999-11-21,0.16571,4.88E-04,11
1999-11-22,0.16603,4.93E-04,11
1999-11-23,0.16553,4.86E-04,11
1999-11-24,0.16507,4.78E-04,11
1999-11-25,0.16461,4.71E-04,11
1999-11-26,0.16444,4.69E-04,11
1999-11-27,0.16372,4.58E-04,11
1999-11-28,0.16264,4.42E-04,11
1999-11-29,0.16165,4.28E-04,11
1999-11-30,0.16155,4.26E-04,11
1999-12-01,0.16101,4.21E-04,10
1999-12-02,0.16199,4.34E-04,10
1999-12-03,0.16103,4.19E-04,11
1999-12-04,0.16109,4.20E-04,11
1999-12-05,0.16107,4.20E-04,11
1999-12-06,0.16115,4.21E-04,11
1999-12-07,0.16137,4.24E-04,11
1999-12-08,0.1634,4.53E-04,10
1999-12-09,0.1643,4.66E-04,10
1999-12-10,0.1656,4.87E-04,11
1999-12-11,0.166,4.93E-04,11
1999-12-12,0.16599,4.93E-04,11
1999-12-13,0.16626,4.97E-04,11
1999-12-14,0.16644,5.00E-04,11
1999-12-15,0.1665,5.01E-04,11
1999-12-16,0.16608,4.94E-04,11
1999-12-17,0.16644,5.00E-04,11
1999-12-18,0.16732,5.14E-04,11
1999-12-19,0.1676,5.19E-04,11
1999-12-20,0.16698,5.09E-04,11
1999-12-21,0.16595,4.92E-04,11
1999-12-22,0.16539,4.82E-04,10
1999-12-23,0.16478,4.73E-04,10
1999-12-24,0.16367,4.57E-04,11
1999-12-25,0.16285,4.45E-04,11
1999-12-26,0.16211,4.34E-04,11
1999-12-27,0.1615,4.26E-04,11
1999-12-28,0.16081,4.16E-04,11
1999-12-29,0.15994,4.05E-04,11
1999-12-30,0.15952,3.99E-04,11
1999-12-31,0.15948,4.02E-04,10
2000-01-01,0.15845,5.19E-04,10
2000-01-02,0.15925,5.21E-04,10
2000-01-03,0.15936,3.97E-04,11
2000-01-04,0.16097,4.18E-04,11
2000-01-05,0.16177,4.29E-04,11
2000-01-06,0.16236,4.38E-04,11
2000-01-07,0.16306,4.48E-04,11
2000-01-08,0.16332,4.52E-04,11
2000-01-09,0.16388,4.60E-04,11
2000-01-10,0.16443,4.68E-04,11
2000-01-11,0.16514,4.79E-04,11
2000-01-12,0.16644,5.00E-04,11
2000-01-13,0.16736,5.15E-04,11
2000-01-14,0.16795,5.40E-04,10
2000-01-15,0.16902,5.42E-04,10
2000-01-16,0.16888,5.40E-04,11
2000-01-17,0.16819,5.29E-04,11
2000-01-18,0.16736,5.15E-04,11
2000-01-19,0.16611,4.95E-04,11
2000-01-20,0.16486,4.75E-04,11
2000-01-21,0.16356,4.55E-04,11
2000-01-22,0.16188,4.31E-04,11
2000-01-23,0.16078,4.16E-04,11
2000-01-24,0.16002,4.06E-04,11
2000-01-25,0.15973,4.02E-04,11
2000-01-26,0.15949,3.99E-04,11
2000-01-27,0.15923,3.96E-04,11
2000-01-28,0.15825,5.19E-04,10
2000-01-29,0.15824,5.19E-04,10
2000-01-30,0.15973,4.02E-04,11
2000-01-31,0.16044,4.11E-04,11
2000-02-01,0.16141,4.24E-04,11
2000-02-02,0.16057,5.23E-04,10
2000-02-03,0.16231,0.0014,17
2000-02-04,0.16467,4.72E-04,11
2000-02-05,0.16564,4.87E-04,11
2000-02-06,0.16654,5.02E-04,11
2000-02-07,0.16516,0.00159,17
2000-02-08,0.16677,5.37E-04,10
2000-02-09,0.16773,5.39E-04,10
2000-02-10,0.16748,5.39E-04,10
2000-02-11,0.16672,5.37E-04,10
2000-02-12,0.16526,4.81E-04,11
2000-02-13,0.16546,4.84E-04,11
2000-02-14,0.16536,4.83E-04,11
2000-02-15,0.16459,4.71E-04,11
2000-02-16,0.16367,4.57E-04,11
2000-02-17,0.16246,4.39E-04,11
2000-02-18,0.16149,4.25E-04,11
2000-02-19,0.16053,4.12E-04,11
2000-02-20,0.16029,4.09E-04,11
2000-02-21,0.15979,4.03E-04,11
2000-02-22,0.15925,5.21E-04,10
2000-02-23,0.1599,5.22E-04,10
2000-02-24,0.16065,4.14E-04,11
2000-02-25,0.16249,4.40E-04,11
2000-02-26,0.16414,4.64E-04,11
2000-02-27,0.16607,4.94E-04,11
2000-02-28,0.1671,5.11E-04,11
2000-02-29,0.16732,5.14E-04,11
2000-03-01,0.16774,5.21E-04,11
2000-03-02,0.16781,5.22E-04,11
2000-03-03,0.16731,5.38E-04,10
2000-03-04,0.16758,5.39E-04,10
2000-03-05,0.16724,5.13E-04,11
2000-03-06,0.16673,5.05E-04,11
2000-03-07,0.16637,4.99E-04,11
2000-03-08,0.16613,4.95E-04,11
2000-03-09,0.16561,4.87E-04,11
2000-03-10,0.16607,4.94E-04,11
2000-03-11,0.16618,4.96E-04,11
2000-03-12,0.16664,5.03E-04,11
2000-03-13,0.16615,4.95E-04,11
2000-03-14,0.16557,5.34E-04,10
2000-03-15,0.16514,5.33E-04,10
2000-03-16,0.16328,4.51E-04,11
2000-03-17,0.16324,4.50E-04,11
2000-03-18,0.16295,4.46E-04,11
2000-03-19,0.16361,4.56E-04,11
2000-03-20,0.16399,4.62E-04,11
2000-03-21,0.16387,5.31E-04,10
2000-03-22,0.16443,5.32E-04,10
2000-03-23,0.16558,4.86E-04,11
2000-03-24,0.16641,4.99E-04,11
2000-03-25,0.16494,4.76E-04,11
2000-03-26,0.16651,5.01E-04,11
2000-03-27,0.16797,5.25E-04,11
2000-03-28,0.16823,5.29E-04,11
2000-03-29,0.16887,5.40E-04,11
2000-03-30,0.16905,5.42E-04,10
2000-03-31,0.16972,5.44E-04,10
2000-04-01,0.16956,5.52E-04,11
2000-04-02,0.16952,5.51E-04,11
2000-04-03,0.16926,5.47E-04,11
2000-04-04,0.16864,5.36E-04,11
2000-04-05,0.16757,5.18E-04,11
2000-04-06,0.16686,5.07E-04,11
2000-04-07,0.16592,5.35E-04,10
2000-04-08,0.16541,5.34E-04,10
2000-04-09,0.16621,4.96E-04,11
2000-04-10,0.1666,5.03E-04,11
2000-04-11,0.1667,5.04E-04,11
2000-04-12,0.16708,5.10E-04,11
2000-04-13,0.16695,5.08E-04,11
2000-04-14,0.16667,5.04E-04,11
2000-04-15,0.16616,4.96E-04,11
2000-04-16,0.16515,5.34E-04,10
2000-04-17,0.16425,4.66E-04,11
2000-04-18,0.16424,4.66E-04,11
2000-04-19,0.16376,4.58E-04,11
2000-04-20,0.16566,4.88E-04,11
2000-04-21,0.16507,4.78E-04,11
2000-04-22,0.16577,4.89E-04,11
2000-04-23,0.16659,5.02E-04,11
2000-04-24,0.16677,5.05E-04,11
2000-04-25,0.16624,4.97E-04,11
2000-04-26,0.16591,4.92E-04,11
2000-04-27,0.16536,4.83E-04,11
2000-04-28,0.16506,4.78E-04,11
2000-04-29,0.16464,4.72E-04,11
2000-04-30,0.16452,4.70E-04,11
2000-05-01,0.16371,4.57E-04,11
2000-05-02,0.16277,4.44E-04,11
2000-05-03,0.16238,5.27E-04,10
2000-05-04,0.16148,4.25E-04,11
2000-05-05,0.1612,4.21E-04,11
2000-05-06,0.16141,4.24E-04,11
2000-05-07,0.16153,4.26E-04,11
2000-05-08,0.16277,4.44E-04,11
2000-05-09,0.16322,4.50E-04,11
2000-05-10,0.16372,4.58E-04,11
2000-05-11,0.16441,4.68E-04,11
2000-05-12,0.16499,4.77E-04,11
2000-05-13,0.16613,4.95E-04,11
2000-05-14,0.16714,5.11E-04,11
2000-05-15,0.16722,5.38E-04,10
2000-05-16,0.16841,5.41E-04,10
2000-05-17,0.16857,5.35E-04,11
2000-05-18,0.16861,5.36E-04,11
2000-05-19,0.1697,5.44E-04,10
2000-05-20,0.16973,5.44E-04,10
2000-05-21,0.16906,5.43E-04,11
2000-05-22,0.16812,5.27E-04,11
2000-05-23,0.16699,5.09E-04,11
2000-05-24,0.16537,4.83E-04,11
2000-05-25,0.1638,4.59E-04,11
2000-05-26,0.16271,4.43E-04,11
2000-05-27,0.1618,4.30E-04,11
2000-05-28,0.16158,4.27E-04,11
2000-05-29,0.16104,4.19E-04,11
2000-05-30,0.15959,5.21E-04,10
2000-05-31,0.1596,5.21E-04,10
2000-06-01,0.16067,5.24E-04,10
2000-06-02,0.16226,4.36E-04,11
2000-06-03,0.16324,4.51E-04,11
2000-06-04,0.16333,4.52E-04,11
2000-06-05,0.16396,4.61E-04,11
2000-06-06,0.16483,4.75E-04,11
2000-06-07,0.16465,4.72E-04,11
2000-06-08,0.16499,4.77E-04,11
2000-06-09,0.16481,4.74E-04,11
2000-06-10,0.16549,5.34E-04,10
2000-06-11,0.16623,5.36E-04,10
2000-06-12,0.1673,5.14E-04,11
2000-06-13,0.16715,5.12E-04,11
2000-06-14,0.16684,5.06E-04,11
2000-06-15,0.16736,5.15E-04,11
2000-06-16,0.16772,5.21E-04,11
2000-06-17,0.16741,5.16E-04,11
2000-06-18,0.16716,5.12E-04,11
2000-06-19,0.16721,5.12E-04,11
2000-06-20,0.167,5.09E-04,11
2000-06-21,0.16693,5.08E-04,11
2000-06-22,0.1663,4.98E-04,11
2000-06-23,0.16576,4.89E-04,11
2000-06-24,0.16439,5.32E-04,10
2000-06-25,0.16401,5.31E-04,10
2000-06-26,0.16396,4.61E-04,11
2000-06-27,0.16384,4.60E-04,11
2000-06-28,0.1628,4.44E-04,11
2000-06-29,0.16237,4.38E-04,11
2000-06-30,0.16204,5.27E-04,10
2000-07-01,0.1632,5.29E-04,10
2000-07-02,0.16417,5.31E-04,10
2000-07-03,0.16551,0.00162,17
2000-07-04,0.16591,0.00165,17
2000-07-05,0.16645,0.00168,17
2000-07-06,0.16695,0.00172,17
2000-07-07,0.16751,0.00176,17
2000-07-08,0.16563,4.87E-04,11
2000-07-09,0.16716,5.12E-04,11
2000-07-10,0.16813,5.28E-04,11
2000-07-11,0.16735,5.15E-04,11
2000-07-12,0.16844,5.33E-04,11
2000-07-13,0.16882,5.42E-04,10
2000-07-14,0.16766,5.39E-04,10
2000-07-15,0.16794,5.25E-04,11
2000-07-16,0.17032,5.45E-04,10
2000-07-17,0.17077,5.73E-04,11
2000-07-18,0.17182,5.91E-04,11
2000-07-19,0.17239,6.01E-04,11
2000-07-20,0.17217,5.97E-04,11
2000-07-21,0.17291,5.51E-04,10
2000-07-22,0.17148,0.00204,17
2000-07-23,0.16993,5.58E-04,11
2000-07-24,0.16852,5.34E-04,11
2000-07-25,0.16713,5.11E-04,11
2000-07-26,0.16489,4.75E-04,11
2000-07-27,0.16421,4.65E-04,11
2000-07-28,0.1634,4.53E-04,11
2000-07-29,0.1639,4.60E-04,11
2000-07-30,0.16454,4.70E-04,11
2000-07-31,0.16515,4.79E-04,11
2000-08-01,0.16591,5.35E-04,10
2000-08-02,0.16576,5.35E-04,10
2000-08-03,0.16548,4.85E-04,11
2000-08-04,0.1658,4.90E-04,11
2000-08-05,0.16621,4.96E-04,11
2000-08-06,0.16645,5.00E-04,11
2000-08-07,0.16639,4.99E-04,11
2000-08-08,0.16532,5.34E-04,10
2000-08-09,0.16523,5.34E-04,10
2000-08-10,0.16619,5.36E-04,10
2000-08-11,0.16698,5.09E-04,11
2000-08-12,0.16861,5.36E-04,11
2000-08-13,0.16947,5.50E-04,11
2000-08-14,0.17032,5.65E-04,11
2000-08-15,0.17053,5.68E-04,11
2000-08-16,0.17016,5.62E-04,11
2000-08-17,0.16987,5.57E-04,11
2000-08-18,0.16909,5.42E-04,10
2000-08-19,0.16772,5.39E-04,10
2000-08-20,0.1657,4.88E-04,11
2000-08-21,0.16353,4.55E-04,11
2000-08-22,0.16151,4.26E-04,11
2000-08-23,0.16011,4.07E-04,11
2000-08-24,0.15984,4.03E-04,11
2000-08-25,0.16033,4.10E-04,11
2000-08-26,0.16058,4.13E-04,11
2000-08-27,0.16191,4.31E-04,11
2000-08-28,0.1626,4.41E-04,11
2000-08-29,0.16377,4.58E-04,11
2000-08-30,0.1646,4.71E-04,11
2000-08-31,0.16541,4.84E-04,11
2000-09-01,0.16572,4.88E-04,11
2000-09-02,0.16513,4.79E-04,11
2000-09-03,0.16445,4.69E-04,11
2000-09-04,0.16499,4.77E-04,11
2000-09-05,0.16519,4.80E-04,11
2000-09-06,0.16549,4.85E-04,11
2000-09-07,0.16616,4.95E-04,11
2000-09-08,0.16646,5.00E-04,11
2000-09-09,0.1661,4.95E-04,11
2000-09-10,0.1655,5.34E-04,10
2000-09-11,0.16451,5.32E-04,10
2000-09-12,0.16451,4.70E-04,11
2000-09-13,0.1641,4.63E-04,11
2000-09-14,0.16378,4.59E-04,11
2000-09-15,0.1633,4.51E-04,11
2000-09-16,0.16302,4.47E-04,11
2000-09-17,0.16238,4.38E-04,11
2000-09-18,0.16245,4.39E-04,11
2000-09-19,0.16236,4.38E-04,11
2000-09-20,0.16277,4.44E-04,11
2000-09-21,0.16519,0.0016,17
2000-09-22,0.16457,4.71E-04,11
2000-09-23,0.1653,4.82E-04,11
2000-09-24,0.16622,4.96E-04,11
2000-09-25,0.16706,5.10E-04,11
2000-09-26,0.16854,5.35E-04,11
2000-09-27,0.16792,5.24E-04,11
2000-09-28,0.16787,5.23E-04,11
2000-09-29,0.16708,5.10E-04,11
2000-09-30,0.16563,4.87E-04,11
2000-10-01,0.16548,4.85E-04,11
2000-10-02,0.16662,5.37E-04,10
2000-10-03,0.16665,5.37E-04,10
2000-10-04,0.16715,5.12E-04,11
2000-10-05,0.16691,5.08E-04,11
2000-10-06,0.16675,5.05E-04,11
2000-10-07,0.16589,4.91E-04,11
2000-10-08,0.1653,5.34E-04,10
2000-10-09,0.16424,5.31E-04,10
2000-10-10,0.16389,5.31E-04,10
2000-10-11,0.16266,5.28E-04,10
2000-10-12,0.16256,4.41E-04,11
2000-10-13,0.16337,4.52E-04,11
2000-10-14,0.16241,4.38E-04,11
2000-10-15,0.16254,4.40E-04,11
2000-10-16,0.16313,4.49E-04,11
2000-10-17,0.1638,4.59E-04,11
2000-10-18,0.1643,4.66E-04,11
2000-10-19,0.165,4.77E-04,11
2000-10-20,0.16555,4.86E-04,11
2000-10-21,0.16614,4.95E-04,11
2000-10-22,0.16623,4.97E-04,11
2000-10-23,0.16623,4.97E-04,11
2000-10-24,0.1654,0.00161,17
2000-10-25,0.16548,5.34E-04,10
2000-10-26,0.16534,4.82E-04,11
2000-10-27,0.16422,4.65E-04,11
2000-10-28,0.1645,4.69E-04,11
2000-10-29,0.16613,4.95E-04,11
2000-10-30,0.16733,5.14E-04,11
2000-10-31,0.1685,5.34E-04,11
2000-11-01,0.16964,5.53E-04,11
2000-11-02,0.16939,5.49E-04,11
2000-11-03,0.17014,5.45E-04,10
2000-11-04,0.1703,5.45E-04,10
2000-11-05,0.16812,5.28E-04,11
2000-11-06,0.16733,5.15E-04,11
2000-11-07,0.16707,5.10E-04,11
2000-11-08,0.16481,4.74E-04,11
2000-11-09,0.16454,4.70E-04,11
2000-11-10,0.16126,4.22E-04,11
2000-11-11,0.1607,4.15E-04,11
2000-11-12,0.16071,4.15E-04,11
2000-11-13,0.16081,4.16E-04,11
2000-11-14,0.16291,0.00144,17
2000-11-15,0.16324,0.00147,17
2000-11-16,0.16311,4.49E-04,11
2000-11-17,0.16366,4.57E-04,11
2000-11-18,0.16436,4.67E-04,11
2000-11-19,0.16491,4.76E-04,11
2000-11-20,0.16497,4.77E-04,11
2000-11-21,0.16489,4.75E-04,11
2000-11-22,0.16547,4.85E-04,11
2000-11-23,0.16612,4.95E-04,11
2000-11-24,0.16682,5.06E-04,11
2000-11-25,0.16811,5.27E-04,11
2000-11-26,0.16826,5.30E-04,11
2000-11-27,0.16902,5.43E-04,11
2000-11-28,0.16972,5.55E-04,11
2000-11-29,0.17149,5.48E-04,10
2000-11-30,0.17036,5.45E-04,10
2000-12-01,0.16663,0.00169,17
2000-12-02,0.16707,5.10E-04,11
2000-12-03,0.16557,4.86E-04,11
2000-12-04,0.16379,4.59E-04,11
2000-12-05,0.1619,4.31E-04,11
2000-12-06,0.15957,5.21E-04,10
2000-12-07,0.15921,5.21E-04,10
2000-12-08,0.15876,5.20E-04,10
2000-12-09,0.15945,3.98E-04,11
2000-12-10,0.16016,4.08E-04,11
2000-12-11,0.16104,4.19E-04,11
2000-12-12,0.16246,4.39E-04,11
2000-12-13,0.16397,4.61E-04,11
2000-12-14,0.16549,4.85E-04,11
2000-12-15,0.16624,4.97E-04,11
2000-12-16,0.16634,4.98E-04,11
2000-12-17,0.16699,5.09E-04,11
2000-12-18,0.16698,5.09E-04,11
2000-12-19,0.16725,5.13E-04,11
2000-12-20,0.16725,5.13E-04,11
2000-12-21,0.16774,5.21E-04,11
2000-12-22,0.16834,5.41E-04,10
2000-12-23,0.16835,5.41E-04,10
2000-12-24,0.16915,5.43E-04,10
2000-12-25,0.16879,5.39E-04,11
2000-12-26,0.16885,5.40E-04,11
2000-12-27,0.16871,5.37E-04,11
2000-12-28,0.16779,5.22E-04,11
2000-12-29,0.16687,5.07E-04,11
2000-12-30,0.16584,4.90E-04,11
2000-12-31,0.16397,4.61E-04,11
2001-01-01,0.1625,4.40E-04,11
2001-01-02,0.16209,5.27E-04,10
2001-01-03,0.16355,5.30E-04,10
2001-01-04,0.16277,4.44E-04,11
2001-01-05,0.16342,4.53E-04,11
2001-01-06,0.16465,4.72E-04,11
2001-01-07,0.16543,4.84E-04,11
2001-01-08,0.16541,4.84E-04,11
2001-01-09,0.16546,4.84E-04,11
2001-01-10,0.16501,5.33E-04,10
2001-01-11,0.16468,4.72E-04,11
2001-01-12,0.16445,4.69E-04,11
2001-01-13,0.16435,4.67E-04,11
2001-01-14,0.1639,4.60E-04,11
2001-01-15,0.16337,4.52E-04,11
2001-01-16,0.16288,4.45E-04,11
2001-01-17,0.16328,4.51E-04,11
2001-01-18,0.16279,5.28E-04,10
2001-01-19,0.1623,5.27E-04,10
2001-01-20,0.16304,5.29E-04,10
2001-01-21,0.16362,5.30E-04,10
2001-01-22,0.1643,5.32E-04,10
2001-01-23,0.16583,5.35E-04,10
2001-01-24,0.16595,5.35E-04,10
2001-01-25,0.16573,5.35E-04,10
2001-01-26,0.16499,5.33E-04,10
2001-01-27,0.16403,5.31E-04,10
2001-01-28,0.16312,5.29E-04,10
2001-01-29,0.1624,5.27E-04,10
2001-01-30,0.16227,5.27E-04,10
2001-01-31,0.16164,5.26E-04,10
2001-02-01,0.1619,5.26E-04,10
2001-02-02,0.16206,5.27E-04,10
2001-02-03,0.16268,5.28E-04,10
2001-02-04,0.16255,5.28E-04,10
2001-02-05,0.16318,5.29E-04,10
2001-02-06,0.16429,5.32E-04,10
2001-02-07,0.16483,5.33E-04,10
2001-02-08,0.16413,5.31E-04,10
2001-02-09,0.16451,4.70E-04,11
2001-02-10,0.16361,4.56E-04,11
2001-02-11,0.16397,4.61E-04,11
2001-02-12,0.16267,4.42E-04,11
2001-02-13,0.1617,4.28E-04,11
2001-02-14,0.16051,4.12E-04,11
2001-02-15,0.1608,4.16E-04,11
2001-02-16,0.16033,4.10E-04,11
2001-02-17,0.15911,3.94E-04,11
2001-02-18,0.16003,4.06E-04,11
2001-02-19,0.16086,4.17E-04,11
2001-02-20,0.16205,4.33E-04,11
2001-02-21,0.16236,4.38E-04,11
2001-02-22,0.16233,5.27E-04,10
2001-02-23,0.16362,4.56E-04,11
2001-02-24,0.16325,4.51E-04,11
2001-02-25,0.16276,4.44E-04,11
2001-02-26,0.16151,5.25E-04,10
2001-02-27,0.16156,4.26E-04,11
2001-02-28,0.16081,4.16E-04,11
2001-03-01,0.16071,4.15E-04,11
2001-03-02,0.16084,4.17E-04,11
2001-03-03,0.16147,4.25E-04,11
2001-03-04,0.1614,4.24E-04,11
2001-03-05,0.16158,4.27E-04,11
2001-03-06,0.16197,4.32E-04,11
2001-03-07,0.16201,4.33E-04,11
2001-03-08,0.16188,4.31E-04,11
2001-03-09,0.16192,4.31E-04,11
2001-03-10,0.16188,4.31E-04,11
2001-03-11,0.1622,4.35E-04,11
2001-03-12,0.1625,4.40E-04,11
2001-03-13,0.16059,4.13E-04,11
2001-03-14,0.16175,4.29E-04,11
2001-03-15,0.16198,4.32E-04,11
2001-03-16,0.16245,4.42E-04,5
2001-03-17,0.16145,4.25E-04,11
2001-03-18,0.16132,4.23E-04,11
2001-03-19,0.16125,4.22E-04,11
2001-03-20,0.16134,4.23E-04,11
2001-03-21,0.16122,4.22E-04,11
2001-03-22,0.16163,4.27E-04,11
2001-03-23,0.16259,4.41E-04,11
2001-03-24,0.16454,4.70E-04,11
2001-03-25,0.16612,4.95E-04,11
2001-03-26,0.16819,5.29E-04,11
2001-03-27,0.16918,5.45E-04,11
2001-03-28,0.17067,5.71E-04,11
2001-03-29,0.17114,5.79E-04,11
2001-03-30,0.17039,5.66E-04,11
2001-03-31,0.16974,5.55E-04,11
2001-04-01,0.16891,5.41E-04,11
2001-04-02,0.16783,5.23E-04,11
2001-04-03,0.16699,5.06E-04,5
2001-04-04,0.16604,4.91E-04,5
2001-04-05,0.16525,4.80E-04,5
2001-04-06,0.16513,4.78E-04,5
2001-04-07,0.16433,4.67E-04,5
2001-04-08,0.16368,4.58E-04,5
2001-04-09,0.16395,4.62E-04,5
2001-04-10,0.16291,4.46E-04,11
2001-04-11,0.16301,4.47E-04,11
2001-04-12,0.16229,4.37E-04,11
2001-04-13,0.161,4.19E-04,11
2001-04-14,0.15978,4.03E-04,11
2001-04-15,0.15891,3.92E-04,11
2001-04-16,0.15833,3.85E-04,11
2001-04-17,0.15758,3.76E-04,11
2001-04-18,0.15807,3.82E-04,11
2001-04-19,0.15975,4.02E-04,11
2001-04-20,0.16191,4.31E-04,11
2001-04-21,0.16326,4.51E-04,11
2001-04-22,0.16476,4.73E-04,11
2001-04-23,0.16574,4.89E-04,11
2001-04-24,0.16618,4.96E-04,11
2001-04-25,0.16626,4.97E-04,11
2001-04-26,0.16623,4.97E-04,11
2001-04-27,0.16531,4.82E-04,11
2001-04-28,0.16495,4.76E-04,11
2001-04-29,0.16474,4.73E-04,11
2001-04-30,0.16466,4.72E-04,11
2001-05-01,0.16428,4.66E-04,11
2001-05-02,0.16445,4.69E-04,11
2001-05-03,0.16497,4.77E-04,11
2001-05-04,0.1649,4.76E-04,11
2001-05-05,0.16475,4.73E-04,11
2001-05-06,0.16401,4.62E-04,11
2001-05-07,0.16266,4.42E-04,11
2001-05-08,0.16163,4.27E-04,11
2001-05-09,0.16058,4.13E-04,11
2001-05-10,0.1597,4.02E-04,11
2001-05-11,0.15896,3.92E-04,11
2001-05-12,0.15882,3.91E-04,11
2001-05-13,0.1588,3.91E-04,11
2001-05-14,0.15919,3.95E-04,11
2001-05-15,0.15972,4.02E-04,11
2001-05-16,0.16048,4.12E-04,11
2001-05-17,0.16081,4.16E-04,11
2001-05-18,0.16156,4.31E-04,5
2001-05-19,0.1618,4.33E-04,5
2001-05-20,0.1627,4.43E-04,11
2001-05-21,0.16364,4.56E-04,11
2001-05-22,0.16403,4.63E-04,5
2001-05-23,0.16432,4.67E-04,5
2001-05-24,0.16486,4.74E-04,5
2001-05-25,0.16478,4.73E-04,5
2001-05-26,0.16376,4.58E-04,11
2001-05-27,0.16389,4.60E-04,11
2001-05-28,0.16383,4.59E-04,11
2001-05-29,0.16329,4.51E-04,11
2001-05-30,0.1625,4.40E-04,11
2001-05-31,0.16176,4.29E-04,11
2001-06-01,0.16174,4.33E-04,5
2001-06-02,0.16168,4.28E-04,11
2001-06-03,0.16188,4.31E-04,11
2001-06-04,0.16236,4.38E-04,11
2001-06-05,0.16252,4.40E-04,11
2001-06-06,0.1629,4.46E-04,11
2001-06-07,0.16313,4.49E-04,11
2001-06-08,0.16448,4.69E-04,11
2001-06-09,0.16428,4.66E-04,11
2001-06-10,0.16404,4.63E-04,11
2001-06-11,0.16377,4.58E-04,11
2001-06-12,0.16366,4.58E-04,5
2001-06-13,0.16353,4.56E-04,5
2001-06-14,0.16502,4.78E-04,11
2001-06-15,0.16528,4.82E-04,11
2001-06-16,0.16571,4.88E-04,11
2001-06-17,0.16643,5.00E-04,11
2001-06-18,0.16687,5.07E-04,11
2001-06-19,0.16722,5.13E-04,11
2001-06-20,0.16729,5.14E-04,11
2001-06-21,0.16728,5.14E-04,11
2001-06-22,0.16694,5.08E-04,11
2001-06-23,0.16709,5.10E-04,11
2001-06-24,0.16643,5.00E-04,11
2001-06-25,0.16533,4.82E-04,11
2001-06-26,0.16416,4.64E-04,11
2001-06-27,0.16343,4.53E-04,11
2001-06-28,0.16317,4.50E-04,11
2001-06-29,0.163,4.49E-04,5
2001-06-30,0.16294,4.48E-04,5
2001-07-01,0.16284,4.45E-04,11
2001-07-02,0.16315,4.49E-04,11
2001-07-03,0.16343,4.53E-04,11
2001-07-04,0.16294,4.46E-04,11
2001-07-05,0.16211,4.34E-04,11
2001-07-06,0.1617,4.28E-04,11
2001-07-07,0.16108,4.20E-04,11
2001-07-08,0.16078,4.16E-04,11
2001-07-09,0.16088,4.17E-04,11
2001-07-10,0.16096,4.18E-04,11
2001-07-11,0.16158,4.27E-04,11
2001-07-12,0.16242,4.39E-04,11
2001-07-13,0.16299,4.47E-04,11
2001-07-14,0.16325,4.51E-04,11
2001-07-15,0.16348,4.54E-04,11
2001-07-16,0.16359,4.56E-04,11
2001-07-17,0.16377,4.58E-04,11
2001-07-18,0.1638,4.59E-04,11
2001-07-19,0.16396,4.61E-04,11
2001-07-20,0.1639,4.61E-04,5
2001-07-21,0.16369,4.58E-04,5
2001-07-22,0.16208,4.34E-04,11
2001-07-23,0.16158,4.27E-04,11
2001-07-24,0.1609,4.17E-04,11
2001-07-25,0.1606,4.13E-04,11
2001-07-26,0.16034,4.10E-04,11
2001-07-27,0.15993,4.05E-04,11
2001-07-28,0.1599,4.04E-04,11
2001-07-29,0.15988,4.04E-04,11
2001-07-30,0.15999,4.05E-04,11
